hostname,DevicePath,FullPath,Drive,FilePath,FileName,FileExtension,Username,SecurityID,SecurityType,SizeInBytes,Created,Modified,Accessed,Changed,FilenameCreated,FilenameModified,FilenameAccessed,FilenameChanged,FileAttributes,INode,Md5sum,Sha1sum,Sha256sum
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_If.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_If.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,3234,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37907,5ed2ac359cca7cc708694b6a676384a0,bc0173216d3f7124c0b4cd1854b100062d192999,3ad7fd0279f054e1992415f47e6e16b147485ab82bad6038f05aff5f2c5605b9
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_jobs.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_jobs.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,12479,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37909,e820b3afc4b36f28adad78b40d6c5a2d,1333bb8e78cd0c3adb90ba3077ca9aa87cd462de,772d3fe1423995399601cc11f89b2e4d9609baaeb83120c3fb294566f16d079c
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_job_details.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_job_details.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,8785,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37911,2300489f3d24d182e0134470cce76158,d9c233b41b50b37dad78d8bcdeacb8475a0b88b3,cad0edabb7a3b710c9df4bb2be03db8beaacb6527c26d9787d6f72d0a30f26dd
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_join.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_join.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2451,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37913,81f6388a6beae9dc1255d05fd2c8646a,1ffcd0340ffcbec98c0b7d2a8658fb6e86719de1,6c94e68a780ba445066c3453ab1bb6d71216e32d44282bd3c6228a121f5cf9f3
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Language_Keywords.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Language_Keywords.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,11506,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37915,0ad599ac4f7c8906c0d229788e96254a,83829f9390cc71c4fc0d5b89cb54705bf6149846,ce445ae30da19371d775e9e43882793927a2872654fe4c270578a698348bae90
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Line_Editing.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Line_Editing.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,1573,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37917,990713f37dcc0aa688f78f4fbdb2b86c,889589fe2ef2f442f4e5e9cd07f7e71e6a702c1b,668d5e7e4ed0e9551e9415bbc623e20955affaecf263360d0f1c77f1e8c180f2
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_locations.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_locations.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,4517,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37919,dacf3b0d8819b5f706b94db45c0ee402,8b2693f34e6ee71d3b885dbb0ec614befcf63449,34aaaa4de11397215cb2778462bd0a4d6b2e58f7b560b6f52aff405d2ee92ab2
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_logical_operators.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_logical_operators.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2761,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37921,8f9bc2797b95d1456a705b69819a828b,d17e7443f210fd9caa127e0173d470841ede2db2,36ccd7847b33fa23d84da4a7e3d98821dc119c91534f5d1e53f9db6005fba41a
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_methods.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_methods.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,6716,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37923,6b43c71a84500386d5f27defd6565fa2,aa30ce3cf468bfadfc0621d712ffa4a33fa6d9c5,4f4607cfe8019088da7343c65cdeccf20f3b143d88d75f0a1e0d3213cd134f8a
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_modules.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_modules.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,13009,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37925,d5e0ab3b288a05cd5fc599e54b9be2d7,b144c7df854be7fe66764f9144d5942701dd8609,4896a7da09afa4ba971245023a1553616def5fe598eeb5d2c0a3576259f280f2
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_objects.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_objects.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2792,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37927,eb466f74dbd492ac5e4e642151b29e13,07d79f06ec04024490df8d7d4c325e313038a946,ecc728797338a52970872f9795128f7d2e1142cd42f4e67a28e27267b4b098e8
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_operators.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_operators.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,7127,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37929,bba4d9d2698b576530f9337ccc056fc0,1400a88259fbcfc895eeaf6ac6a70ef75cfbb4f4,abf5e9060b66b5a498cd735d8243a5111a2f37c82c326dd375c0bb5cd21627ef
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_parameters.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_parameters.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,9042,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37931,bd7ea6bc90d01a0602f613da704da5bd,ea706ab5cea7815cffe7e7c83c998301763625c1,40ad4ed4d5c20a9c034adf54b8459b6f713b95ee9b9446310f9e01843722d3c0
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Parsing.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Parsing.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2576,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37933,2209dcd8e1b1b3508404a93ae2b4dac2,900b8058d93e61f05eee0f05f9d4b32a882a3698,5af6713ef8f416ef4bbd7c81fcb9caa1778ac4746ccab2eb1f7dcd254181cb08
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Path_Syntax.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Path_Syntax.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,5391,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37935,ad60d27a0f5b7b6a9138c82a93b0928f,a2876f0e570a698f5c721d34bf2eaf5c7dccad8c,2c04701294f26e634297d7c0da90b8f68118444796757eba42ef4e088784af01
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_pipelines.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_pipelines.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,19156,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37937,ea96217fa09366fb2aa409c053b4d600,d56a183f2f8be275966066a4abbe50e2d84f87aa,25b371904f2b56eeba166379041c68fb9372875f6accf6cef668d47c6a0d9a05
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_preference_variables.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_preference_variables.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,61330,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37939,14d287caa7b2c85b4e29fe9fd070fcea,d54a942d93014f4fb0ab1bf2974d176ffdae0e09,c740fdb99bd6aa8edddce9837d34e317ae7d6f2a7b8057b708d1b5a0f4332d0a
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_profiles.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_profiles.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,12425,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37941,8d5da8c76b0d1b7bb6008aadb11f3905,93884f8c41d9c5a6ad40743c6b170e2ff1a58a36,ddb621ba8624aafeb28a33a57248f18368b3f1e5b999637d29253def23b8d6f5
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_prompts.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_prompts.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,7868,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37943,2052b9df9dd514258d12f9c28cd8b9fc,70a11018bedd54158f25743d3ed900d1127649fa,eaf5f3bbb64fe197ee63deb95f9f643d9c7b3135358929f93819a92175def42a
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_properties.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_properties.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,7867,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37945,33f20bf86e538531e63d438dd507d074,98a6a0dc80b2c51288f017e0a0a67c62f232825f,99ebbf2849ccdcbbdfc6d4d08a10ea17dfa61d7890a03107b531c00f0c38dfe2
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_providers.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_providers.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,8977,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37947,48b2fc4920cae7bef7958f3236fda34f,2ef34cfab589fc3c2ceebd5c134cb3e532d7e4cd,41adbafa18c051880e4e487d56c8ef4bdbbf72f10e2823993596aff8481c7777
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_pssessions.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_pssessions.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,9498,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37949,78fda14f35ae390f32afc9ba9766bb78,47b3ede98eef4594aed9fbaa35d66b8185153556,d65ec7906a1bcb8187e8aab371880a0bb52b99ad89e66bd3843a38331ae85c81
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_pssession_details.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_pssession_details.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,9527,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37951,9d0cecf572ac565927552bd659773d81,9e5a05ecdbd81b2116660557abc95c7fe9330bbe,2d3fb06dd2edf4172e3702d886015f491128ab7a5ae826760196c729888d7fff
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_PSSnapins.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_PSSnapins.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,6164,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37953,74b82613f6a8d27e1c37e52137b91f6d,eae86e2b97899f5c5cc7b5a92566e989c61c0c73,000e798faac3e5dc3686c386a0515ccd5c23f50f59b645fded1d6a9b7fd06c23
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Quoting_Rules.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Quoting_Rules.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,8627,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37955,664fcfdfb16222061e1922a7e5faff48,aeaffa569b3b5ec93d06798604302ffa07922b82,d3ff393ca9e7eac03b4100d13708df42ae4d9e87a960593d54a5c32e0f0e92ff
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Redirection.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Redirection.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,2777,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37957,0f9f0cfef5ee3ec63edebf33b819b9b4,20bd8b954753647e59e47e925637104114b3a963,eac4c83c40399c2293c757a2a9256beac8eeb7dbe0f0a2a828f361c6bcb82ce4
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_Ref.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_Ref.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,1765,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37959,ea24480ed2044d9d5c0aafe278701d8a,221899b34577caab29bcc8ac9eb61ae2aaf23d47,10ff4b59cde544688d89ad07dc5e230658556ba187e2b378c8ae6a52752b0d69
victim-roy-pc,\Device\HarddiskVolume2,C:\Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d\about_regular_expressions.help.txt,C,Windows\winsxs\amd64_microsoft-windows-p..ll-preloc.resources_31bf3856ad364e35_6.1.7600.16385_en-us_1da743febb1ea38d,about_regular_expressions.help.txt,txt,NT SERVICE\TrustedInstaller,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SidTypeWellKnownGroup,5520,2011-04-12T07:38:28Z,2011-04-12T07:38:28Z,2011-04-12T07:38:29Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,2014-05-31T04:41:36Z,Archive,37961,8cdb943f0be785d4ff09b767fa9aae72,3d43d3dc7a0a18e73c41389a41418edc5e54c73b,fa023b369ab994a58076ff6b973d783124ce13c69deb614d5980c7f6d92633c1
